no,iso_code,continent,location,date,total_cases
1235,GTM,North America,Guatemala,5/23/2023,1250270
1236,GTM,North America,Guatemala,5/24/2023,1250270
1237,GTM,North America,Guatemala,5/25/2023,1250270
1238,GTM,North America,Guatemala,5/26/2023,1250270
1239,GTM,North America,Guatemala,5/27/2023,1250270
1240,GTM,North America,Guatemala,5/28/2023,1250272
1241,GTM,North America,Guatemala,5/29/2023,1250272
1242,GTM,North America,Guatemala,5/30/2023,1250272
1243,GTM,North America,Guatemala,5/31/2023,1250272
1244,GTM,North America,Guatemala,6/1/2023,1250272
1245,GTM,North America,Guatemala,6/2/2023,1250272
1246,GTM,North America,Guatemala,6/3/2023,1250272
1247,GTM,North America,Guatemala,6/4/2023,1250274
1248,GTM,North America,Guatemala,6/5/2023,1250274
1249,GTM,North America,Guatemala,6/6/2023,1250274
1250,GTM,North America,Guatemala,6/7/2023,1250274
1251,GTM,North America,Guatemala,6/8/2023,1250274
1252,GTM,North America,Guatemala,6/9/2023,1250274
1253,GTM,North America,Guatemala,6/10/2023,1250274
1254,GTM,North America,Guatemala,6/11/2023,1250277
1255,GTM,North America,Guatemala,6/12/2023,1250277
1256,GTM,North America,Guatemala,6/13/2023,1250277
1257,GTM,North America,Guatemala,6/14/2023,1250277
1258,GTM,North America,Guatemala,6/15/2023,1250277
1259,GTM,North America,Guatemala,6/16/2023,1250277
1260,GTM,North America,Guatemala,6/17/2023,1250277
1261,GTM,North America,Guatemala,6/18/2023,1250278
1262,GTM,North America,Guatemala,6/19/2023,1250278
1263,GTM,North America,Guatemala,6/20/2023,1250278
1264,GTM,North America,Guatemala,6/21/2023,1250278
1265,GTM,North America,Guatemala,6/22/2023,1250278
1266,GTM,North America,Guatemala,6/23/2023,1250278
1267,GTM,North America,Guatemala,6/24/2023,1250278
1268,GTM,North America,Guatemala,6/25/2023,1250278
1269,GTM,North America,Guatemala,6/26/2023,1250278
1270,GTM,North America,Guatemala,6/27/2023,1250278
1271,GTM,North America,Guatemala,6/28/2023,1250278
1272,GTM,North America,Guatemala,6/29/2023,1250278
1273,GTM,North America,Guatemala,6/30/2023,1250278
1274,GTM,North America,Guatemala,7/1/2023,1250278
1275,GTM,North America,Guatemala,7/2/2023,1250280
1276,GTM,North America,Guatemala,7/3/2023,1250280
1277,GTM,North America,Guatemala,7/4/2023,1250280
1278,GTM,North America,Guatemala,7/5/2023,1250280
1279,GTM,North America,Guatemala,7/6/2023,1250280
1280,GTM,North America,Guatemala,7/7/2023,1250280
1281,GTM,North America,Guatemala,7/8/2023,1250280
1282,GTM,North America,Guatemala,7/9/2023,1250282
1283,GTM,North America,Guatemala,7/10/2023,1250282
1284,GTM,North America,Guatemala,7/11/2023,1250282
1285,GTM,North America,Guatemala,7/12/2023,1250282
1286,GTM,North America,Guatemala,7/13/2023,1250282
1287,GTM,North America,Guatemala,7/14/2023,1250282
1288,GTM,North America,Guatemala,7/15/2023,1250282
1289,GTM,North America,Guatemala,7/16/2023,1250285
1290,GTM,North America,Guatemala,7/17/2023,1250285
1291,GTM,North America,Guatemala,7/18/2023,1250285
1292,GTM,North America,Guatemala,7/19/2023,1250285
1293,GTM,North America,Guatemala,7/20/2023,1250285
1294,GTM,North America,Guatemala,7/21/2023,1250285
1295,GTM,North America,Guatemala,7/22/2023,1250285
1296,GTM,North America,Guatemala,7/23/2023,1250288
1297,GTM,North America,Guatemala,7/24/2023,1250288
1298,GTM,North America,Guatemala,7/25/2023,1250288
1299,GTM,North America,Guatemala,7/26/2023,1250288
1300,GTM,North America,Guatemala,7/27/2023,1250288
1301,GTM,North America,Guatemala,7/28/2023,1250288
1302,GTM,North America,Guatemala,7/29/2023,1250288
1303,GTM,North America,Guatemala,7/30/2023,1250290
1304,GTM,North America,Guatemala,7/31/2023,1250290
1305,GTM,North America,Guatemala,8/1/2023,1250290
1306,GTM,North America,Guatemala,8/2/2023,1250290
1307,GTM,North America,Guatemala,8/3/2023,1250290
1308,GTM,North America,Guatemala,8/4/2023,1250290
1309,GTM,North America,Guatemala,8/5/2023,1250290
1310,GTM,North America,Guatemala,8/6/2023,1250293
1311,GTM,North America,Guatemala,8/7/2023,1250293
1312,GTM,North America,Guatemala,8/8/2023,1250293
1313,GTM,North America,Guatemala,8/9/2023,1250293
1314,GTM,North America,Guatemala,8/10/2023,1250293
1315,GTM,North America,Guatemala,8/11/2023,1250293
1316,GTM,North America,Guatemala,8/12/2023,1250293
1317,GTM,North America,Guatemala,8/13/2023,1250294
1318,GTM,North America,Guatemala,8/14/2023,1250294
1319,GTM,North America,Guatemala,8/15/2023,1250294
1320,GTM,North America,Guatemala,8/16/2023,1250294
1321,GTM,North America,Guatemala,8/17/2023,1250294
1322,GTM,North America,Guatemala,8/18/2023,1250294
1323,GTM,North America,Guatemala,8/19/2023,1250294
1324,GTM,North America,Guatemala,8/20/2023,1250298
1325,GTM,North America,Guatemala,8/21/2023,1250298
1326,GTM,North America,Guatemala,8/22/2023,1250298
1327,GTM,North America,Guatemala,8/23/2023,1250298
1328,GTM,North America,Guatemala,8/24/2023,1250298
1329,GTM,North America,Guatemala,8/25/2023,1250298
1330,GTM,North America,Guatemala,8/26/2023,1250298
1331,GTM,North America,Guatemala,8/27/2023,1250299
1332,GTM,North America,Guatemala,8/28/2023,1250299
1333,GTM,North America,Guatemala,8/29/2023,1250299
1334,GTM,North America,Guatemala,8/30/2023,1250299
1335,GTM,North America,Guatemala,8/31/2023,1250299
1336,GTM,North America,Guatemala,9/1/2023,1250299
1337,GTM,North America,Guatemala,9/2/2023,1250299
1338,GTM,North America,Guatemala,9/3/2023,1250301
1339,GTM,North America,Guatemala,9/4/2023,1250301
1340,GTM,North America,Guatemala,9/5/2023,1250301
1341,GTM,North America,Guatemala,9/6/2023,1250301
1342,GTM,North America,Guatemala,9/7/2023,1250301
1343,GTM,North America,Guatemala,9/8/2023,1250301
1344,GTM,North America,Guatemala,9/9/2023,1250301
1345,GTM,North America,Guatemala,9/10/2023,1250302
1346,GTM,North America,Guatemala,9/11/2023,1250302
1347,GTM,North America,Guatemala,9/12/2023,1250302
1348,GTM,North America,Guatemala,9/13/2023,1250302
1349,GTM,North America,Guatemala,9/14/2023,1250302
1350,GTM,North America,Guatemala,9/15/2023,1250302
1351,GTM,North America,Guatemala,9/16/2023,1250302
1352,GTM,North America,Guatemala,9/17/2023,1250302
1353,GTM,North America,Guatemala,9/18/2023,1250302
1354,GTM,North America,Guatemala,9/19/2023,1250302
1355,GTM,North America,Guatemala,9/20/2023,1250302
1356,GTM,North America,Guatemala,9/21/2023,1250302
1357,GTM,North America,Guatemala,9/22/2023,1250302
1358,GTM,North America,Guatemala,9/23/2023,1250302
1359,GTM,North America,Guatemala,9/24/2023,1250303
1360,GTM,North America,Guatemala,9/25/2023,1250303
1361,GTM,North America,Guatemala,9/26/2023,1250303
1362,GTM,North America,Guatemala,9/27/2023,1250303
1363,GTM,North America,Guatemala,9/28/2023,1250303
1364,GTM,North America,Guatemala,9/29/2023,1250303
1365,GTM,North America,Guatemala,9/30/2023,1250303
1366,GTM,North America,Guatemala,10/1/2023,1250303
1367,GTM,North America,Guatemala,10/2/2023,1250303
1368,GTM,North America,Guatemala,10/3/2023,1250303
1369,GTM,North America,Guatemala,10/4/2023,1250303
1370,GTM,North America,Guatemala,10/5/2023,1250303
1371,GTM,North America,Guatemala,10/6/2023,1250303
1372,GTM,North America,Guatemala,10/7/2023,1250303
1373,GTM,North America,Guatemala,10/8/2023,1250303
1374,GTM,North America,Guatemala,10/9/2023,1250303
1375,GTM,North America,Guatemala,10/10/2023,1250303
1376,GTM,North America,Guatemala,10/11/2023,1250303
1377,GTM,North America,Guatemala,10/12/2023,1250303
1378,GTM,North America,Guatemala,10/13/2023,1250303
1379,GTM,North America,Guatemala,10/14/2023,1250303
1380,GTM,North America,Guatemala,10/15/2023,1250303
1381,GTM,North America,Guatemala,10/16/2023,1250303
1382,GTM,North America,Guatemala,10/17/2023,1250303
1383,GTM,North America,Guatemala,10/18/2023,1250303
1384,GTM,North America,Guatemala,10/19/2023,1250303
1385,GTM,North America,Guatemala,10/20/2023,1250303
1386,GTM,North America,Guatemala,10/21/2023,1250303
1387,GTM,North America,Guatemala,10/22/2023,1250303
1388,GTM,North America,Guatemala,10/23/2023,1250303
1389,GTM,North America,Guatemala,10/24/2023,1250303
1390,GTM,North America,Guatemala,10/25/2023,1250303
1391,GTM,North America,Guatemala,10/26/2023,1250303
1392,GTM,North America,Guatemala,10/27/2023,1250303
1393,GTM,North America,Guatemala,10/28/2023,1250303
1394,GTM,North America,Guatemala,10/29/2023,1250303
1395,GTM,North America,Guatemala,10/30/2023,1250303
1396,GTM,North America,Guatemala,10/31/2023,1250303
1397,GTM,North America,Guatemala,11/1/2023,1250303
1398,GTM,North America,Guatemala,11/2/2023,1250303
1399,GTM,North America,Guatemala,11/3/2023,1250303
1400,GTM,North America,Guatemala,11/4/2023,1250303
1401,GTM,North America,Guatemala,11/5/2023,1250303
1402,GTM,North America,Guatemala,11/6/2023,1250303
1403,GTM,North America,Guatemala,11/7/2023,1250303
1404,GTM,North America,Guatemala,11/8/2023,1250303
1405,GTM,North America,Guatemala,11/9/2023,1250303
1406,GTM,North America,Guatemala,11/10/2023,1250303
1407,GTM,North America,Guatemala,11/11/2023,1250303
1408,GTM,North America,Guatemala,11/12/2023,1250304
1409,GTM,North America,Guatemala,11/13/2023,1250304
1410,GTM,North America,Guatemala,11/14/2023,1250304
1411,GTM,North America,Guatemala,11/15/2023,1250304
1412,GTM,North America,Guatemala,11/16/2023,1250304
1413,GTM,North America,Guatemala,11/17/2023,1250304
1414,GTM,North America,Guatemala,11/18/2023,1250304
1415,GTM,North America,Guatemala,11/19/2023,1250304
1416,GTM,North America,Guatemala,11/20/2023,1250304
1417,GTM,North America,Guatemala,11/21/2023,1250304
1418,GTM,North America,Guatemala,11/22/2023,1250304
1419,GTM,North America,Guatemala,11/23/2023,1250304
1420,GTM,North America,Guatemala,11/24/2023,1250304
1421,GTM,North America,Guatemala,11/25/2023,1250304
1422,GTM,North America,Guatemala,11/26/2023,1250304
1423,GTM,North America,Guatemala,11/27/2023,1250304
1424,GTM,North America,Guatemala,11/28/2023,1250304
1425,GTM,North America,Guatemala,11/29/2023,1250304
1426,GTM,North America,Guatemala,11/30/2023,1250304
1427,GTM,North America,Guatemala,12/1/2023,1250304
1428,GTM,North America,Guatemala,12/2/2023,1250304
1429,GTM,North America,Guatemala,12/3/2023,1250306
1430,GTM,North America,Guatemala,12/4/2023,1250306
1431,GTM,North America,Guatemala,12/5/2023,1250306
1432,GTM,North America,Guatemala,12/6/2023,1250306
1433,GTM,North America,Guatemala,12/7/2023,1250306
1434,GTM,North America,Guatemala,12/8/2023,1250306
1435,GTM,North America,Guatemala,12/9/2023,1250306
1436,GTM,North America,Guatemala,12/10/2023,1250306
1437,GTM,North America,Guatemala,12/11/2023,1250306
1438,GTM,North America,Guatemala,12/12/2023,1250306
1439,GTM,North America,Guatemala,12/13/2023,1250306
1440,GTM,North America,Guatemala,12/14/2023,1250306
1441,GTM,North America,Guatemala,12/15/2023,1250306
1442,GTM,North America,Guatemala,12/16/2023,1250306
1443,GTM,North America,Guatemala,12/17/2023,1250306
1444,GTM,North America,Guatemala,12/18/2023,1250306
1445,GTM,North America,Guatemala,12/19/2023,1250306
1446,GTM,North America,Guatemala,12/20/2023,1250306
1447,GTM,North America,Guatemala,12/21/2023,1250306
1448,GTM,North America,Guatemala,12/22/2023,1250306
1449,GTM,North America,Guatemala,12/23/2023,1250306
1450,GTM,North America,Guatemala,12/24/2023,1250306
1451,GTM,North America,Guatemala,12/25/2023,1250306
1452,GTM,North America,Guatemala,12/26/2023,1250306
1453,GTM,North America,Guatemala,12/27/2023,1250306
1454,GTM,North America,Guatemala,12/28/2023,1250306
1455,GTM,North America,Guatemala,12/29/2023,1250306
1456,GTM,North America,Guatemala,12/30/2023,1250306
1457,GTM,North America,Guatemala,12/31/2023,1250307
1458,GTM,North America,Guatemala,1/1/2024,1250307
1459,GTM,North America,Guatemala,1/2/2024,1250307
1460,GTM,North America,Guatemala,1/3/2024,1250307
1461,GTM,North America,Guatemala,1/4/2024,1250307
1462,GTM,North America,Guatemala,1/5/2024,1250307
1463,GTM,North America,Guatemala,1/6/2024,1250307
1464,GTM,North America,Guatemala,1/7/2024,1250308
1465,GTM,North America,Guatemala,1/8/2024,1250308
1466,GTM,North America,Guatemala,1/9/2024,1250308
1467,GTM,North America,Guatemala,1/10/2024,1250308
1468,GTM,North America,Guatemala,1/11/2024,1250308
1469,GTM,North America,Guatemala,1/12/2024,1250308
1470,GTM,North America,Guatemala,1/13/2024,1250308
1471,GTM,North America,Guatemala,1/14/2024,1250310
1472,GTM,North America,Guatemala,1/15/2024,1250310
1473,GTM,North America,Guatemala,1/16/2024,1250310
1474,GTM,North America,Guatemala,1/17/2024,1250310
1475,GTM,North America,Guatemala,1/18/2024,1250310
1476,GTM,North America,Guatemala,1/19/2024,1250310
1477,GTM,North America,Guatemala,1/20/2024,1250310
1478,GTM,North America,Guatemala,1/21/2024,1250316
1479,GTM,North America,Guatemala,1/22/2024,1250316
1480,GTM,North America,Guatemala,1/23/2024,1250316
1481,GTM,North America,Guatemala,1/24/2024,1250316
1482,GTM,North America,Guatemala,1/25/2024,1250316
1483,GTM,North America,Guatemala,1/26/2024,1250316
1484,GTM,North America,Guatemala,1/27/2024,1250316
1485,GTM,North America,Guatemala,1/28/2024,1250321
1486,GTM,North America,Guatemala,1/29/2024,1250321
1487,GTM,North America,Guatemala,1/30/2024,1250321
1488,GTM,North America,Guatemala,1/31/2024,1250321
1489,GTM,North America,Guatemala,2/1/2024,1250321
1490,GTM,North America,Guatemala,2/2/2024,1250321
1491,GTM,North America,Guatemala,2/3/2024,1250321
1492,GTM,North America,Guatemala,2/4/2024,1250322
1493,GTM,North America,Guatemala,2/5/2024,1250322
1494,GTM,North America,Guatemala,2/6/2024,1250322
1495,GTM,North America,Guatemala,2/7/2024,1250322
1496,GTM,North America,Guatemala,2/8/2024,1250322
1497,GTM,North America,Guatemala,2/9/2024,1250322
1498,GTM,North America,Guatemala,2/10/2024,1250322
1499,GTM,North America,Guatemala,2/11/2024,1250322
1500,GTM,North America,Guatemala,2/12/2024,1250322
1501,GTM,North America,Guatemala,2/13/2024,1250322
1502,GTM,North America,Guatemala,2/14/2024,1250322
1503,GTM,North America,Guatemala,2/15/2024,1250322
1504,GTM,North America,Guatemala,2/16/2024,1250322
1505,GTM,North America,Guatemala,2/17/2024,1250322
1506,GTM,North America,Guatemala,2/18/2024,1250328
1507,GTM,North America,Guatemala,2/19/2024,1250328
1508,GTM,North America,Guatemala,2/20/2024,1250328
1509,GTM,North America,Guatemala,2/21/2024,1250328
1510,GTM,North America,Guatemala,2/22/2024,1250328
1511,GTM,North America,Guatemala,2/23/2024,1250328
1512,GTM,North America,Guatemala,2/24/2024,1250328
1513,GTM,North America,Guatemala,2/25/2024,1250330
1514,GTM,North America,Guatemala,2/26/2024,1250330
1515,GTM,North America,Guatemala,2/27/2024,1250330
1516,GTM,North America,Guatemala,2/28/2024,1250330
1517,GTM,North America,Guatemala,2/29/2024,1250330
1518,GTM,North America,Guatemala,3/1/2024,1250330
1519,GTM,North America,Guatemala,3/2/2024,1250330
1520,GTM,North America,Guatemala,3/3/2024,1250333
1521,GTM,North America,Guatemala,3/4/2024,1250333
1522,GTM,North America,Guatemala,3/5/2024,1250333
1523,GTM,North America,Guatemala,3/6/2024,1250333
1524,GTM,North America,Guatemala,3/7/2024,1250333
1525,GTM,North America,Guatemala,3/8/2024,1250333
1526,GTM,North America,Guatemala,3/9/2024,1250333
1527,GTM,North America,Guatemala,3/10/2024,1250334
1528,GTM,North America,Guatemala,3/11/2024,1250334
1529,GTM,North America,Guatemala,3/12/2024,1250334
1530,GTM,North America,Guatemala,3/13/2024,1250334
1531,GTM,North America,Guatemala,3/14/2024,1250334
1532,GTM,North America,Guatemala,3/15/2024,1250334
1533,GTM,North America,Guatemala,3/16/2024,1250334
1534,GTM,North America,Guatemala,3/17/2024,1250337
1535,GTM,North America,Guatemala,3/18/2024,1250337
1536,GTM,North America,Guatemala,3/19/2024,1250337
1537,GTM,North America,Guatemala,3/20/2024,1250337
1538,GTM,North America,Guatemala,3/21/2024,1250337
1539,GTM,North America,Guatemala,3/22/2024,1250337
1540,GTM,North America,Guatemala,3/23/2024,1250337
1541,GTM,North America,Guatemala,3/24/2024,1250338
1542,GTM,North America,Guatemala,3/25/2024,1250338
1543,GTM,North America,Guatemala,3/26/2024,1250338
1544,GTM,North America,Guatemala,3/27/2024,1250338
1545,GTM,North America,Guatemala,3/28/2024,1250338
1546,GTM,North America,Guatemala,3/29/2024,1250338
1547,GTM,North America,Guatemala,3/30/2024,1250338
1548,GTM,North America,Guatemala,3/31/2024,1250338
